event-id,visible,timestamp,location-long,location-lat,eobs:battery-voltage,eobs:fix-battery-voltage,eobs:horizontal-accuracy-estimate,eobs:key-bin-checksum,eobs:speed-accuracy-estimate,eobs:start-timestamp,eobs:status,eobs:temperature,eobs:type-of-fix,eobs:used-time-to-get-fix,ground-speed,heading,height-above-ellipsoid,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
3058386496,true,2017-05-13 17:58:40.001,,,4040,3989,,2540693643,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386497,true,2017-05-13 17:58:41.001,,,4040,3989,,3984813354,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386498,true,2017-05-13 17:58:42.001,,,4040,3989,,589450302,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386499,true,2017-05-13 17:58:43.001,,,4040,3988,,3107774013,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386500,true,2017-05-13 17:58:44.001,,,4040,3988,,2366902204,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386501,true,2017-05-13 17:58:45.001,,,4040,3988,,2025116863,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386502,true,2017-05-13 17:58:46.001,,,4040,3989,,1413714510,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386503,true,2017-05-13 17:58:47.001,,,4040,3984,,1082318609,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386504,true,2017-05-13 17:58:48.001,,,4040,3989,,1622588361,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386505,true,2017-05-13 17:58:49.001,,,4040,3984,,460941964,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386506,true,2017-05-13 17:58:50.001,,,4040,3989,,3788708794,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386507,true,2017-05-13 17:58:51.001,,,4040,3984,,1782362511,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386508,true,2017-05-13 17:58:52.001,,,4040,3989,,359093662,,2017-05-13 17:56:29.000,"B",27,0,0,,,,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386509,true,2017-05-13 17:58:53.001,9.1600273,47.6670938,4040,3989,69.63,633923951,10.74,2017-05-13 17:56:29.000,"A",27,3,0,0.8,316.54,464.6,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
3058386510,true,2017-05-13 17:58:54.001,9.1600216,47.6670975,4040,3989,50.94,26486590,8.17,2017-05-13 17:56:29.000,"A",27,3,0,0.52,326.37,464.8,"gps","Felis catus","4084","201710513_Baghira","VTK2017 cats"
